name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],servo.SV X1.droop,servo.SV X1.delay,servo.SV Y.droop,servo.SV Y.delay
units,sec,mm,mm,mm,mm,mm,mSec,mm,mSec
447,   2.882000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362436,       0.000000,       0.000000,      -0.005595,       0.000000
448,   2.883000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362556,       0.000000,       0.000000,      -0.005500,       0.000000
449,   2.884000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362556,       0.000000,       0.000000,      -0.005436,       0.000000
450,   2.885000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362675,       0.000000,       0.000000,      -0.005341,       0.000000
451,   2.886000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362794,       0.000000,       0.000000,      -0.005246,       0.000000
452,   2.887000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362794,       0.000000,       0.000000,      -0.005182,       0.000000
453,   2.888000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.362913,       0.000000,       0.000000,      -0.005087,       0.000000
454,   2.889000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363032,       0.000000,       0.000000,      -0.004991,       0.000000
455,   2.890000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363152,       0.000000,       0.000000,      -0.004896,       0.000000
456,   2.891000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363271,       0.000000,       0.000000,      -0.004800,       0.000000
457,   2.892000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363271,       0.000000,       0.000000,      -0.004705,       0.000000
458,   2.893000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363390,       0.000000,       0.000000,      -0.004610,       0.000000
459,   2.894000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363509,       0.000000,       0.000000,      -0.004483,       0.000000
460,   2.895000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363628,       0.000000,       0.000000,      -0.004387,       0.000000
461,   2.896000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363748,       0.000000,       0.000000,      -0.004260,       0.000000
462,   2.897000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363867,       0.000000,       0.000000,      -0.004165,       0.000000
463,   2.898000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.363986,       0.000000,       0.000000,      -0.004037,       0.000000
464,   2.899000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364105,       0.000000,       0.000000,      -0.003942,       0.000000
465,   2.900000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364224,       0.000000,       0.000000,      -0.003815,       0.000000
466,   2.901000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364344,       0.000000,       0.000000,      -0.003688,       0.000000
467,   2.902000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364463,       0.000000,       0.000000,      -0.003561,       0.000000
468,   2.903000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364582,       0.000000,       0.000000,      -0.003465,       0.000000
469,   2.904000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364701,       0.000000,       0.000000,      -0.003338,       0.000000
470,   2.905000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364820,       0.000000,       0.000000,      -0.003211,       0.000000
471,   2.906000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.364940,       0.000000,       0.000000,      -0.003084,       0.000000
472,   2.907000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365059,       0.000000,       0.000000,      -0.002957,       0.000000
473,   2.908000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365178,       0.000000,       0.000000,      -0.002829,       0.000000
474,   2.909000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365297,       0.000000,       0.000000,      -0.002702,       0.000000
475,   2.910000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365536,       0.000000,       0.000000,      -0.002543,       0.000000
476,   2.911000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365655,       0.000000,       0.000000,      -0.002416,       0.000000
477,   2.912000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365774,       0.000000,       0.000000,      -0.002289,       0.000000
478,   2.913000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.365893,       0.000000,       0.000000,      -0.002162,       0.000000
479,   2.914000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366013,       0.000000,       0.000000,      -0.002035,       0.000000
480,   2.915000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366132,       0.000000,       0.000000,      -0.001907,       0.000000
481,   2.916000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366251,       0.000000,       0.000000,      -0.001780,       0.000000
482,   2.917000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366370,       0.000000,       0.000000,      -0.001653,       0.000000
483,   2.918000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366489,       0.000000,       0.000000,      -0.001526,       0.000000
484,   2.919000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366609,       0.000000,       0.000000,      -0.001399,       0.000000
485,   2.920000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366728,       0.000000,       0.000000,      -0.001240,       0.000000
486,   2.921000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
487,   2.922000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000986,       0.000000
488,   2.923000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000890,       0.000000
489,   2.924000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000763,       0.000000
490,   2.925000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000636,       0.000000
491,   2.926000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000509,       0.000000
492,   2.927000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000381,       0.000000
493,   2.928000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367801,       0.000000,       0.000000,      -0.000254,       0.000000
494,   2.929000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000000,       0.000000,      -0.000127,       0.000000
495,   2.930000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,       0.000000,       0.000000
496,   2.931000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368158,       0.000000,       0.000000,       0.000127,       0.000000
497,   2.932000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368278,       0.000000,       0.000000,       0.000254,       0.000000
498,   2.933000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368397,       0.000000,       0.000000,       0.000350,       0.000000
499,   2.934000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368516,       0.000000,       0.000000,       0.000477,       0.000000
500,   2.935000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368635,       0.000000,       0.000000,       0.000604,       0.000000
501,   2.936000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368754,       0.000000,       0.000000,       0.000699,       0.000000
502,   2.937000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368874,       0.000000,       0.000000,       0.000827,       0.000000
503,   2.938000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368993,       0.000000,       0.000000,       0.000922,       0.000000
504,   2.939000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369112,       0.000000,       0.000000,       0.001049,       0.000000
505,   2.940000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369112,       0.000000,       0.000000,       0.001144,       0.000000
506,   2.941000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369231,       0.000000,       0.000000,       0.001240,       0.000000
507,   2.942000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369350,       0.000000,       0.000000,       0.001335,       0.000000
508,   2.943000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369470,       0.000000,       0.000000,       0.001431,       0.000000
509,   2.944000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369589,       0.000000,       0.000000,       0.001526,       0.000000
510,   2.945000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369589,       0.000000,       0.000000,       0.001621,       0.000000
511,   2.946000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369708,       0.000000,       0.000000,       0.001717,       0.000000
512,   2.947000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369827,       0.000000,       0.000000,       0.001812,       0.000000
513,   2.948000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369946,       0.000000,       0.000000,       0.001876,       0.000000
514,   2.949000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369946,       0.000000,       0.000000,       0.001971,       0.000000
515,   2.950000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002035,       0.000000
516,   2.951000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002098,       0.000000
517,   2.952000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370185,       0.000000,       0.000000,       0.002162,       0.000000
518,   2.953000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370304,       0.000000,       0.000000,       0.002225,       0.000000
519,   2.954000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370304,       0.000000,       0.000000,       0.002289,       0.000000
520,   2.955000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002353,       0.000000
521,   2.956000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002416,       0.000000
522,   2.957000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002448,       0.000000
523,   2.958000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002511,       0.000000
524,   2.959000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002543,       0.000000
525,   2.960000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002575,       0.000000
526,   2.961000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002607,       0.000000
527,   2.962000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002639,       0.000000
528,   2.963000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002670,       0.000000
529,   2.964000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002702,       0.000000
530,   2.965000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002734,       0.000000
531,   2.966000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002766,       0.000000
532,   2.967000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002766,       0.000000
533,   2.968000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002798,       0.000000
534,   2.972000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002798,       0.000000
535,   2.973000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370900,       0.000000,       0.000000,       0.002829,       0.000000
536,   2.974000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370900,       0.000000,       0.000000,       0.002829,       0.000000
537,   2.975000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002798,       0.000000
538,   2.981000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002798,       0.000000
539,   2.982000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002766,       0.000000
540,   2.984000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002766,       0.000000
541,   2.985000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002734,       0.000000
542,   2.986000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002734,       0.000000
543,   2.987000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002702,       0.000000
544,   2.988000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370781,       0.000000,       0.000000,       0.002702,       0.000000
545,   2.989000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002670,       0.000000
546,   2.990000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002670,       0.000000
547,   2.991000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002639,       0.000000
548,   2.992000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002639,       0.000000
549,   2.993000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002607,       0.000000
550,   2.994000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370662,       0.000000,       0.000000,       0.002607,       0.000000
551,   2.995000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002575,       0.000000
552,   2.996000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002575,       0.000000
553,   2.997000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002543,       0.000000
554,   2.998000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002511,       0.000000
555,   2.999000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370543,       0.000000,       0.000000,       0.002480,       0.000000
556,   3.000000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002448,       0.000000
557,   3.001000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002448,       0.000000
558,   3.002000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002416,       0.000000
559,   3.003000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002384,       0.000000
560,   3.004000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002384,       0.000000
561,   3.005000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370423,       0.000000,       0.000000,       0.002353,       0.000000
562,   3.006000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370304,       0.000000,       0.000000,       0.002321,       0.000000
563,   3.007000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370304,       0.000000,       0.000000,       0.002289,       0.000000
564,   3.008000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370304,       0.000000,       0.000000,       0.002257,       0.000000
565,   3.009000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370185,       0.000000,       0.000000,       0.002194,       0.000000
566,   3.010000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370185,       0.000000,       0.000000,       0.002162,       0.000000
567,   3.011000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370185,       0.000000,       0.000000,       0.002130,       0.000000
568,   3.012000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002098,       0.000000
569,   3.013000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002066,       0.000000
570,   3.014000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002035,       0.000000
571,   3.015000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.370066,       0.000000,       0.000000,       0.002003,       0.000000
572,   3.016000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369946,       0.000000,       0.000000,       0.001939,       0.000000
573,   3.017000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369946,       0.000000,       0.000000,       0.001907,       0.000000
574,   3.018000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369946,       0.000000,       0.000000,       0.001876,       0.000000
575,   3.019000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369827,       0.000000,       0.000000,       0.001844,       0.000000
576,   3.020000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369827,       0.000000,       0.000000,       0.001812,       0.000000
577,   3.021000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369827,       0.000000,       0.000000,       0.001749,       0.000000
578,   3.022000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369708,       0.000000,       0.000000,       0.001717,       0.000000
579,   3.023000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369708,       0.000000,       0.000000,       0.001685,       0.000000
580,   3.024000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369708,       0.000000,       0.000000,       0.001653,       0.000000
581,   3.025000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369589,       0.000000,       0.000000,       0.001590,       0.000000
582,   3.026000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369589,       0.000000,       0.000000,       0.001558,       0.000000
583,   3.027000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369589,       0.000000,       0.000000,       0.001526,       0.000000
584,   3.028000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369470,       0.000000,       0.000000,       0.001462,       0.000000
585,   3.029000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369470,       0.000000,       0.000000,       0.001431,       0.000000
586,   3.030000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369470,       0.000000,       0.000000,       0.001399,       0.000000
587,   3.031000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369350,       0.000000,       0.000000,       0.001367,       0.000000
588,   3.032000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369350,       0.000000,       0.000000,       0.001303,       0.000000
589,   3.033000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369350,       0.000000,       0.000000,       0.001272,       0.000000
590,   3.034000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369231,       0.000000,       0.000000,       0.001240,       0.000000
591,   3.035000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369231,       0.000000,       0.000000,       0.001176,       0.000000
592,   3.036000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369112,       0.000000,       0.000000,       0.001144,       0.000000
593,   3.037000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369112,       0.000000,       0.000000,       0.001081,       0.000000
594,   3.038000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.369112,       0.000000,       0.000000,       0.001049,       0.000000
595,   3.039000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368993,       0.000000,       0.000000,       0.001017,       0.000000
596,   3.040000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368993,       0.000000,       0.000000,       0.000954,       0.000000
597,   3.041000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368993,       0.000000,       0.000000,       0.000922,       0.000000
598,   3.042000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368874,       0.000000,       0.000000,       0.000858,       0.000000
599,   3.043000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368874,       0.000000,       0.000000,       0.000827,       0.000000
600,   3.044000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368754,       0.000000,       0.000000,       0.000763,       0.000000
601,   3.045000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368754,       0.000000,       0.000000,       0.000731,       0.000000
602,   3.046000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368635,       0.000000,       0.000000,       0.000668,       0.000000
603,   3.047000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368635,       0.000000,       0.000000,       0.000636,       0.000000
604,   3.048000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368635,       0.000000,       0.000000,       0.000572,       0.000000
605,   3.049000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368516,       0.000000,       0.000000,       0.000540,       0.000000
606,   3.050000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368516,       0.000000,       0.000000,       0.000477,       0.000000
607,   3.051000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368516,       0.000000,       0.000000,       0.000445,       0.000000
608,   3.052000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368397,       0.000000,       0.000000,       0.000413,       0.000000
609,   3.053000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368397,       0.000000,       0.000000,       0.000350,       0.000000
610,   3.054000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368397,       0.000000,       0.000000,       0.000318,       0.000000
611,   3.055000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368278,       0.000000,       0.000000,       0.000254,       0.000000
612,   3.056000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368278,       0.000000,       0.000000,       0.000223,       0.000000
613,   3.057000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368158,       0.000000,       0.000000,       0.000159,       0.000000
614,   3.058000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368158,       0.000000,       0.000000,       0.000127,       0.000000
615,   3.059000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368158,       0.000000,       0.000000,       0.000095,       0.000000
616,   3.060000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,       0.000032,       0.000000
617,   3.061000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,       0.000000,       0.000000
618,   3.062000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000000,       0.000000,      -0.000064,       0.000000
619,   3.063000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000000,       0.000000,      -0.000095,       0.000000
620,   3.064000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000000,       0.000000,      -0.000127,       0.000000
621,   3.065000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000000,       0.000000,      -0.000159,       0.000000
622,   3.066000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367801,       0.000000,       0.000000,      -0.000223,       0.000000
623,   3.067000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367801,       0.000000,       0.000000,      -0.000254,       0.000000
624,   3.068000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000286,       0.000000
625,   3.069000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000318,       0.000000
626,   3.070000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000350,       0.000000
627,   3.071000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000413,       0.000000
628,   3.072000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000445,       0.000000
629,   3.073000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000477,       0.000000
630,   3.074000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000509,       0.000000
631,   3.075000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000540,       0.000000
632,   3.076000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000572,       0.000000
633,   3.077000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000604,       0.000000
634,   3.078000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000636,       0.000000
635,   3.079000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000668,       0.000000
636,   3.080000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367324,       0.000000,       0.000000,      -0.000699,       0.000000
637,   3.081000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000731,       0.000000
638,   3.082000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000763,       0.000000
639,   3.083000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000795,       0.000000
640,   3.084000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367205,       0.000000,       0.000000,      -0.000827,       0.000000
641,   3.085000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000858,       0.000000
642,   3.086000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000858,       0.000000
643,   3.087000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367085,       0.000000,       0.000000,      -0.000890,       0.000000
644,   3.088000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000922,       0.000000
645,   3.089000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000954,       0.000000
646,   3.090000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000954,       0.000000
647,   3.091000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000986,       0.000000
648,   3.092000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000986,       0.000000
649,   3.093000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001017,       0.000000
650,   3.095000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001017,       0.000000
651,   3.096000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001049,       0.000000
652,   3.097000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001049,       0.000000
653,   3.098000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001081,       0.000000
654,   3.101000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001081,       0.000000
655,   3.102000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
656,   3.107000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
657,   3.108000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
658,   3.109000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
659,   3.121000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
660,   3.122000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
661,   3.123000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
