name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.v[X],axes.mach.l.v[Y],axes.mach.d.p[X],axes.mach.s.p[X],axes.mach.s.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.v[X],axes.mach.f.v[Y]
units,sec,mm,mm,mm/min,mm/min,mm,mm,mm,mm,mm,mm/min,mm/min
185,   0.568000,     103.572212,       3.844289,     571.167469,     571.167469,     103.337079,     103.337079,       3.834787,     103.327714,       3.825325,       0.559211,       0.564859
186,   0.569000,     103.581749,       3.853823,     572.941191,     572.941191,     103.346489,     103.346489,       3.844289,     103.337079,       3.834787,       0.562017,       0.567694
187,   0.570000,     103.591308,       3.863384,     574.290622,     574.290622,     103.355929,     103.355929,       3.853823,     103.346489,       3.844289,       0.564403,       0.570104
188,   0.571000,     103.600889,       3.872964,     575.215761,     575.215761,     103.365391,     103.365391,       3.863384,     103.355929,       3.853823,       0.566369,       0.572090
189,   0.572000,     103.610478,       3.882556,     575.716663,     575.716663,     103.374876,     103.374876,       3.872964,     103.365391,       3.863384,       0.567915,       0.573651
190,   0.573000,     103.620075,       3.892152,     575.793274,     575.793274,     103.384376,     103.384376,       3.882556,     103.374876,       3.872964,       0.569041,       0.574789
191,   0.574000,     103.629671,       3.901746,     575.445648,     575.445648,     103.393875,     103.393875,       3.892152,     103.384376,       3.882556,       0.569747,       0.575502
192,   0.575000,     103.639252,       3.911331,     574.673787,     574.673787,     103.403375,     103.403375,       3.901746,     103.393875,       3.892152,       0.570032,       0.575790
193,   0.576000,     103.648819,       3.920900,     573.477633,     573.477633,     103.412859,     103.412859,       3.911331,     103.403375,       3.901746,       0.569898,       0.575655
194,   0.577000,     103.658371,       3.930445,     571.857188,     571.857188,     103.422336,     103.422336,       3.920900,     103.412859,       3.911331,       0.569344,       0.575095
195,   0.578000,     103.667885,       3.939960,     569.812506,     569.812506,     103.431784,     103.431784,       3.930445,     103.422336,       3.920900,       0.568370,       0.574111
196,   0.579000,     103.677355,       3.949436,     567.343533,     567.343533,     103.441201,     103.441201,       3.939960,     103.431784,       3.930445,       0.566976,       0.572703
197,   0.580000,     103.686787,       3.958868,     564.450324,     564.450324,     103.450581,     103.450581,       3.949436,     103.441201,       3.939960,       0.565161,       0.570870
198,   0.581000,     103.696167,       3.968249,     561.132878,     561.132878,     103.459924,     103.459924,       3.958868,     103.450581,       3.949436,       0.562927,       0.568613
199,   0.582000,     103.705496,       3.977571,     557.391141,     557.391141,     103.469208,     103.469208,       3.968249,     103.459924,       3.958868,       0.560273,       0.565932
200,   0.583000,     103.714749,       3.986826,     553.225111,     553.225111,     103.478439,     103.478439,       3.977571,     103.469208,       3.968249,       0.557199,       0.562827
201,   0.584000,     103.723928,       3.996009,     548.634846,     548.634846,     103.487603,     103.487603,       3.986826,     103.478439,       3.977571,       0.553704,       0.559297
202,   0.585000,     103.733033,       4.005112,     543.620288,     543.620288,     103.496693,     103.496693,       3.996009,     103.487603,       3.986826,       0.549790,       0.555343
203,   0.586000,     103.742048,       4.014127,     538.181495,     538.181495,     103.505701,     103.505701,       4.005112,     103.496693,       3.996009,       0.545456,       0.550965
204,   0.587000,     103.750974,       4.023049,     532.318465,     532.318465,     103.514627,     103.514627,       4.014127,     103.505701,       4.005112,       0.540701,       0.546163
205,   0.588000,     103.759788,       4.031869,     526.031144,     526.031144,     103.523463,     103.523463,       4.023049,     103.514627,       4.014127,       0.535527,       0.540936
206,   0.589000,     103.768505,       4.040581,     519.319531,     519.319531,     103.532195,     103.532195,       4.031869,     103.523463,       4.023049,       0.529933,       0.535285
207,   0.590000,     103.777096,       4.049177,     512.183681,     512.183681,     103.540815,     103.540815,       4.040581,     103.532195,       4.031869,       0.523918,       0.529210
208,   0.591000,     103.785574,       4.057651,     504.623540,     504.623540,     103.549331,     103.549331,       4.049177,     103.540815,       4.040581,       0.517484,       0.522711
209,   0.592000,     103.793919,       4.065996,     496.639162,     496.639162,     103.557721,     103.557721,       4.057651,     103.549331,       4.049177,       0.510629,       0.515787
210,   0.593000,     103.802122,       4.074204,     488.230549,     488.230549,     103.565976,     103.565976,       4.065996,     103.557721,       4.057651,       0.503355,       0.508439
211,   0.594000,     103.810191,       4.082268,     479.397643,     479.397643,     103.574105,     103.574105,       4.074204,     103.565976,       4.065996,       0.495660,       0.500667
212,   0.595000,     103.818104,       4.090181,     470.140446,     470.140446,     103.582084,     103.582084,       4.082268,     103.574105,       4.074204,       0.487546,       0.492470
213,   0.596000,     103.825860,       4.097937,     460.459013,     460.459013,     103.589922,     103.589922,       4.090181,     103.582084,       4.082268,       0.479011,       0.483849
214,   0.597000,     103.833452,       4.105527,     450.353315,     450.353315,     103.597604,     103.597604,       4.097937,     103.589922,       4.090181,       0.470056,       0.474804
215,   0.598000,     103.840865,       4.112946,     439.823354,     439.823354,     103.605114,     103.605114,       4.105527,     103.597604,       4.097937,       0.460682,       0.465335
216,   0.599000,     103.848107,       4.120186,     428.869100,     428.869100,     103.612460,     103.612460,       4.112946,     103.605114,       4.105527,       0.450887,       0.455442
217,   0.600000,     103.855163,       4.127239,     417.490611,     417.490611,     103.619628,     103.619628,       4.120186,     103.612460,       4.112946,       0.440672,       0.445124
218,   0.601000,     103.862025,       4.134100,     405.687857,     405.687857,     103.626609,     103.626609,       4.127239,     103.619628,       4.120186,       0.430038,       0.434382
219,   0.602000,     103.868686,       4.140760,     393.460840,     393.460840,     103.633404,     103.633404,       4.134100,     103.626609,       4.127239,       0.418983,       0.423215
220,   0.603000,     103.875138,       4.147213,     380.809559,     380.809559,     103.639998,     103.639998,       4.140760,     103.633404,       4.134100,       0.407508,       0.411625
221,   0.604000,     103.881374,       4.153451,     367.733985,     367.733985,     103.646383,     103.646383,       4.147213,     103.639998,       4.140760,       0.395614,       0.399610
222,   0.605000,     103.887387,       4.159468,     354.234176,     354.234176,     103.652559,     103.652559,       4.153451,     103.646383,       4.147213,       0.383299,       0.387171
223,   0.606000,     103.893176,       4.165257,     340.310102,     340.310102,     103.658520,     103.658520,       4.159468,     103.652559,       4.153451,       0.370564,       0.374307
224,   0.607000,     103.898734,       4.170809,     325.961765,     325.961765,     103.664249,     103.664249,       4.165257,     103.658520,       4.159468,       0.357409,       0.361019
225,   0.608000,     103.904039,       4.176120,     311.189136,     311.189136,     103.669748,     103.669748,       4.170809,     103.664249,       4.165257,       0.343834,       0.347307
226,   0.609000,     103.909105,       4.181180,     295.992270,     295.992270,     103.675000,     103.675000,       4.176120,     103.669748,       4.170809,       0.329840,       0.333171
227,   0.610000,     103.913903,       4.185984,     280.468510,     280.468510,     103.680015,     103.680015,       4.181180,     103.675000,       4.176120,       0.315425,       0.318611
228,   0.611000,     103.918456,       4.190531,     265.253875,     265.253875,     103.684768,     103.684768,       4.185984,     103.680015,       4.181180,       0.300590,       0.303626
229,   0.612000,     103.922747,       4.194828,     250.463476,     250.463476,     103.689268,     103.689268,       4.190531,     103.684768,       4.185984,       0.285350,       0.288233
230,   0.613000,     103.926808,       4.198882,     236.097369,     236.097369,     103.693523,     103.693523,       4.194828,     103.689268,       4.190531,       0.270098,       0.272826
231,   0.614000,     103.930622,       4.202701,     222.155512,     222.155512,     103.697538,     103.697538,       4.198882,     103.693523,       4.194828,       0.255245,       0.257823
232,   0.615000,     103.934214,       4.206290,     208.637933,     208.637933,     103.701316,     103.701316,       4.202701,     103.697538,       4.198882,       0.240813,       0.243245
233,   0.616000,     103.937581,       4.209658,     195.544604,     195.544604,     103.704870,     103.704870,       4.206290,     103.701316,       4.202701,       0.226800,       0.229091
234,   0.617000,     103.940733,       4.212810,     182.875539,     182.875539,     103.708200,     103.708200,       4.209658,     103.704870,       4.206290,       0.213208,       0.215361
235,   0.618000,     103.943676,       4.215755,     170.630752,     170.630752,     103.711322,     103.711322,       4.212810,     103.708200,       4.209658,       0.200035,       0.202056
236,   0.619000,     103.946425,       4.218501,     158.810215,     158.810215,     103.714243,     103.714243,       4.215755,     103.711322,       4.212810,       0.187283,       0.189175
237,   0.620000,     103.948973,       4.221052,     147.413956,     147.413956,     103.716955,     103.716955,       4.218501,     103.714243,       4.215755,       0.174951,       0.176718
238,   0.621000,     103.951335,       4.223417,     136.441947,     136.441947,     103.719480,     103.719480,       4.221052,     103.716955,       4.218501,       0.163038,       0.164685
239,   0.622000,     103.953525,       4.225602,     125.894202,     125.894202,     103.721827,     103.721827,       4.223417,     103.719480,       4.221052,       0.151546,       0.153077
240,   0.623000,     103.955537,       4.227615,     115.770735,     115.770735,     103.723988,     103.723988,       4.225602,     103.721827,       4.223417,       0.140474,       0.141893
241,   0.624000,     103.957385,       4.229464,     106.071518,     106.071518,     103.725985,     103.725985,       4.227615,     103.723988,       4.225602,       0.129821,       0.131133
242,   0.625000,     103.959076,       4.231154,      96.796572,      96.796572,     103.727810,     103.727810,       4.229464,     103.725985,       4.227615,       0.119589,       0.120797
243,   0.626000,     103.960611,       4.232693,      87.945890,      87.945890,     103.729486,     103.729486,       4.231154,     103.727810,       4.229464,       0.109777,       0.110886
244,   0.627000,     103.962012,       4.234087,      79.519472,      79.519472,     103.731006,     103.731006,       4.232693,     103.729486,       4.231154,       0.100385,       0.101399
245,   0.628000,     103.963271,       4.235345,      71.517318,      71.517318,     103.732392,     103.732392,       4.234087,     103.731006,       4.232693,       0.091413,       0.092336
246,   0.629000,     103.964396,       4.236474,      63.939427,      63.939427,     103.733636,     103.733636,       4.235345,     103.732392,       4.234087,       0.082860,       0.083697
247,   0.630000,     103.965402,       4.237479,      56.785801,      56.785801,     103.734754,     103.734754,       4.236474,     103.733636,       4.235345,       0.074728,       0.075483
248,   0.631000,     103.966288,       4.238369,      50.056436,      50.056436,     103.735745,     103.735745,       4.237479,     103.734754,       4.236474,       0.067016,       0.067693
249,   0.632000,     103.967071,       4.239150,      43.751338,      43.751338,     103.736632,     103.736632,       4.238369,     103.735745,       4.237479,       0.059724,       0.060327
250,   0.633000,     103.967749,       4.239830,      37.870504,      37.870504,     103.737399,     103.737399,       4.239150,     103.736632,       4.238369,       0.052852,       0.053386
251,   0.634000,     103.968337,       4.240415,      32.413934,      32.413934,     103.738077,     103.738077,       4.239830,     103.737399,       4.239150,       0.046400,       0.046869
252,   0.635000,     103.968836,       4.240912,      27.381628,      27.381628,     103.738651,     103.738651,       4.240415,     103.738077,       4.239830,       0.040368,       0.040776
253,   0.636000,     103.969254,       4.241330,      22.773586,      22.773586,     103.739142,     103.739142,       4.240912,     103.738651,       4.240415,       0.034756,       0.035107
254,   0.637000,     103.969596,       4.241674,      18.589806,      18.589806,     103.739560,     103.739560,       4.241330,     103.739142,       4.240912,       0.029564,       0.029862
255,   0.638000,     103.969872,       4.241952,      14.830292,      14.830292,     103.739902,     103.739902,       4.241674,     103.739560,       4.241330,       0.024792,       0.025042
256,   0.639000,     103.970096,       4.242171,      11.495042,      11.495042,     103.740178,     103.740178,       4.241952,     103.739902,       4.241674,       0.020440,       0.020646
257,   0.640000,     103.970259,       4.242337,       8.584056,       8.584056,     103.740394,     103.740394,       4.242171,     103.740178,       4.241952,       0.016508,       0.016675
258,   0.641000,     103.970379,       4.242459,       6.097334,       6.097334,     103.740558,     103.740558,       4.242337,     103.740394,       4.242171,       0.012996,       0.013127
259,   0.642000,     103.970468,       4.242543,       4.034876,       4.034876,     103.740677,     103.740677,       4.242459,     103.740558,       4.242337,       0.009904,       0.010004
260,   0.643000,     103.970520,       4.242596,       2.396682,       2.396682,     103.740759,     103.740759,       4.242543,     103.740677,       4.242459,       0.007232,       0.007305
261,   0.644000,     103.970565,       4.242640,       0.000000,       0.000000,     103.740811,     103.740811,       4.242596,     103.740759,       4.242543,       0.004980,       0.005031
262,   0.645000,     103.970565,       4.242640,       0.000000,       0.000000,     103.740856,     103.740856,       4.242640,     103.740811,       4.242596,       0.003149,       0.003180
263,   0.646000,     103.970565,       4.242640,       0.000000,       0.000000,     103.740856,     103.740856,       4.242640,     103.740856,       4.242640,       0.002658,       0.002685
264,   0.647000,     103.970565,       4.242640,       0.000000,       0.000000,     103.740856,     103.740856,       4.242640,     103.740856,       4.242640,       0.000000,       0.000000
265,   0.648000,     103.970565,       4.242640,       0.212132,      -0.212132,     103.740856,     103.740856,       4.242640,     103.740856,       4.242640,       0.000000,       0.000000
266,   0.649000,     103.970572,       4.242631,       0.848524,      -0.848532,     103.740856,     103.740856,       4.242640,     103.740856,       4.242640,       0.000000,       0.000000
267,   0.650000,     103.970595,       4.242609,       1.909160,      -1.909217,     103.740864,     103.740864,       4.242631,     103.740856,       4.242640,       0.000070,      -0.000071
268,   0.651000,     103.970639,       4.242565,       3.393992,      -3.394233,     103.740886,     103.740886,       4.242609,     103.740864,       4.242631,       0.000490,      -0.000495
269,   0.652000,     103.970706,       4.242493,       5.302932,      -5.303669,     103.740931,     103.740931,       4.242565,     103.740886,       4.242609,       0.001330,      -0.001344
270,   0.653000,     103.970818,       4.242386,       7.635837,      -7.637670,     103.741005,     103.741005,       4.242493,     103.740931,       4.242565,       0.002590,      -0.002616
271,   0.654000,     103.970967,       4.242236,      10.392489,     -10.396450,     103.741109,     103.741109,       4.242386,     103.741005,       4.242493,       0.004270,      -0.004314
272,   0.655000,     103.971168,       4.242037,      13.572588,     -13.580311,     103.741258,     103.741258,       4.242236,     103.741109,       4.242386,       0.006370,      -0.006435
273,   0.656000,     103.971422,       4.241781,      17.175735,     -17.189652,     103.741452,     103.741452,       4.242037,     103.741258,       4.242236,       0.008889,      -0.008982
274,   0.657000,     103.971742,       4.241462,      21.201415,     -21.224985,     103.741705,     103.741705,       4.241781,     103.741452,       4.242037,       0.011828,      -0.011953
275,   0.658000,     103.972130,       4.241072,      25.648989,     -25.686950,     103.742026,     103.742026,       4.241462,     103.741705,       4.241781,       0.015186,      -0.015350
276,   0.659000,     103.972599,       4.240603,      30.517675,     -30.576324,     103.742406,     103.742406,       4.241072,     103.742026,       4.241462,       0.018962,      -0.019172
277,   0.660000,     103.973150,       4.240050,      35.806530,     -35.894044,     103.742875,     103.742875,       4.240603,     103.742406,       4.241072,       0.023156,      -0.023420
278,   0.661000,     103.973791,       4.239405,      41.514449,     -41.641215,     103.743419,     103.743419,       4.240050,     103.742875,       4.240603,       0.027768,      -0.028096
279,   0.662000,     103.974536,       4.238660,      47.640132,     -47.819117,     103.744060,     103.744060,       4.239405,     103.743419,       4.240050,       0.032796,      -0.033199
280,   0.663000,     103.975385,       4.237808,      54.182085,     -54.429236,     103.744790,     103.744790,       4.238660,     103.744060,       4.239405,       0.038239,      -0.038732
281,   0.664000,     103.976347,       4.236843,      61.138601,     -61.473262,     103.745632,     103.745632,       4.237808,     103.744790,       4.238660,       0.044097,      -0.044694
282,   0.665000,     103.977427,       4.235757,      68.507732,     -68.953105,     103.746578,     103.746578,       4.236843,     103.745632,       4.237808,       0.050368,      -0.051088
283,   0.666000,     103.978634,       4.234542,      76.287298,     -76.870916,     103.747651,     103.747651,       4.235757,     103.746578,       4.236843,       0.057050,      -0.057915
284,   0.667000,     103.979968,       4.233192,      84.474853,     -85.229098,     103.748843,     103.748843,       4.234542,     103.747651,       4.235757,       0.064141,      -0.065177
285,   0.668000,     103.981450,       4.231698,      93.067673,     -94.030306,     103.750169,     103.750169,       4.233192,     103.748843,       4.234542,       0.071640,      -0.072875
286,   0.669000,     103.983074,       4.230055,     102.062754,    -103.277466,     103.751637,     103.751637,       4.231698,     103.750169,       4.233192,       0.079544,      -0.081013
287,   0.670000,     103.984855,       4.228253,     111.456758,    -112.973806,     103.753246,     103.753246,       4.230055,     103.751637,       4.231698,       0.087850,      -0.089593
288,   0.671000,     103.986792,       4.226286,     121.246059,    -123.122837,     103.755005,     103.755005,       4.228253,     103.753246,       4.230055,       0.096557,      -0.098617
289,   0.672000,     103.988893,       4.224147,     131.426649,    -133.728404,     103.756927,     103.756927,       4.226286,     103.755005,       4.228253,       0.105659,      -0.108088
290,   0.673000,     103.991173,       4.221826,     141.994203,    -144.794625,     103.759006,     103.759006,       4.224147,     103.756927,       4.226286,       0.115155,      -0.118010
291,   0.674000,     103.993632,       4.219318,     152.944000,    -156.326015,     103.761263,     103.761263,       4.221826,     103.759006,       4.224147,       0.125041,      -0.128387
292,   0.675000,     103.996277,       4.216613,     164.270941,    -168.327363,     103.763692,     103.763692,       4.219318,     103.761263,       4.221826,       0.135312,      -0.139223
293,   0.676000,     103.999108,       4.213704,     175.969480,    -180.803854,     103.766315,     103.766315,       4.216613,     103.763692,       4.219318,       0.145963,      -0.150521
294,   0.677000,     104.002140,       4.210583,     188.033679,    -193.761033,     103.769116,     103.769116,       4.213704,     103.766315,       4.216613,       0.156991,      -0.162287
295,   0.678000,     104.005381,       4.207243,     200.457140,    -207.204795,     103.772119,     103.772119,       4.210583,     103.769116,       4.213704,       0.168389,      -0.174526
296,   0.679000,     104.008824,       4.203674,     213.233004,    -221.141414,     103.775322,     103.775322,       4.207243,     103.772119,       4.210583,       0.180152,      -0.187242
297,   0.680000,     104.012489,       4.199869,     226.353896,    -235.577580,     103.778735,     103.778735,       4.203674,     103.775322,       4.207243,       0.192274,      -0.200442
298,   0.681000,     104.016371,       4.195819,     239.811977,    -250.520362,     103.782363,     103.782363,       4.199869,     103.778735,       4.203674,       0.204748,      -0.214132
299,   0.682000,     104.020484,       4.191515,     253.598839,    -265.977206,     103.786208,     103.786208,       4.195819,     103.782363,       4.199869,       0.217567,      -0.228318
300,   0.683000,     104.024827,       4.186950,     267.705554,    -281.955991,     103.790283,     103.790283,       4.191515,     103.786208,       4.195819,       0.230725,      -0.243006
301,   0.684000,     104.029410,       4.182113,     282.122595,    -298.464959,     103.794582,     103.794582,       4.186950,     103.790283,       4.191515,       0.244212,      -0.258206
302,   0.685000,     104.034238,       4.176998,     296.839820,    -315.512856,     103.799120,     103.799120,       4.182113,     103.794582,       4.186950,       0.258020,      -0.273923
303,   0.686000,     104.039304,       4.171594,     311.846528,    -333.108734,     103.803895,     103.803895,       4.176998,     103.799120,       4.182113,       0.272140,      -0.290166
304,   0.687000,     104.044631,       4.165891,     327.131320,    -351.262148,     103.808910,     103.808910,       4.171594,     103.803895,       4.176998,       0.286562,      -0.306944
305,   0.688000,     104.050212,       4.159882,     342.682125,    -369.983045,     103.814185,     103.814185,       4.165891,     103.808910,       4.171594,       0.301276,      -0.324265
306,   0.689000,     104.056053,       4.153555,     358.486203,    -389.281735,     103.819713,     103.819713,       4.159882,     103.814185,       4.165891,       0.316272,      -0.342139
307,   0.690000,     104.062162,       4.146902,     374.530088,    -409.169029,     103.825495,     103.825495,       4.153555,     103.819713,       4.159882,       0.331536,      -0.360575
308,   0.691000,     104.068540,       4.139913,     390.799502,    -429.656133,     103.831545,     103.831545,       4.146902,     103.825495,       4.153555,       0.347058,      -0.379584
309,   0.692000,     104.075193,       4.132577,     407.279469,    -450.754585,     103.837855,     103.837855,       4.139913,     103.831545,       4.146902,       0.362824,      -0.399176
310,   0.693000,     104.082115,       4.124884,     423.954120,    -472.476427,     103.844441,     103.844441,       4.132577,     103.837855,       4.139913,       0.378820,      -0.419362
311,   0.694000,     104.089327,       4.116824,     440.806802,    -494.833980,     103.851296,     103.851296,       4.124884,     103.844441,       4.132577,       0.395032,      -0.440154
312,   0.695000,     104.096815,       4.108386,     457.819970,    -517.840069,     103.858434,     103.858434,       4.116824,     103.851296,       4.124884,       0.411445,      -0.461563
313,   0.696000,     104.104586,       4.099559,     474.975128,    -541.507825,     103.865847,     103.865847,       4.108386,     103.858434,       4.116824,       0.428043,      -0.483602
314,   0.697000,     104.112647,       4.090332,     492.252968,    -565.850716,     103.873536,     103.873536,       4.099559,     103.865847,       4.108386,       0.444808,      -0.506282
315,   0.698000,     104.120992,       4.080694,     509.633012,    -590.882655,     103.881516,     103.881516,       4.090332,     103.873536,       4.099559,       0.461723,      -0.529618
316,   0.699000,     104.129635,       4.070632,     527.093913,    -616.617724,     103.889786,     103.889786,       4.080694,     103.881516,       4.090332,       0.478769,      -0.553622
317,   0.700000,     104.138561,       4.060136,     544.613265,    -643.070508,     103.898339,     103.898339,       4.070632,     103.889786,       4.080694,       0.495926,      -0.578309
318,   0.701000,     104.147784,       4.049192,     562.167484,    -670.255758,     103.907175,     103.907175,       4.060136,     103.898339,       4.071638,       0.513174,      -0.543322
319,   0.702000,     104.157306,       4.037790,     579.731986,    -698.188394,     103.916310,     103.916310,       4.049192,     103.907175,       4.061286,       0.530491,      -0.621138
320,   0.703000,     104.167111,       4.025915,     597.280953,    -726.883840,     103.925727,     103.925727,       4.037790,     103.916310,       4.050402,       0.547855,      -0.653055
321,   0.704000,     104.177214,       4.013556,     614.787340,    -756.357461,     103.935443,     103.935443,       4.025915,     103.925727,       4.039051,       0.565240,      -0.681049
322,   0.705000,     104.187608,       4.000699,     632.222928,    -786.624961,     103.945442,     103.945442,       4.013556,     103.935443,       4.027229,       0.582624,      -0.709330
323,   0.706000,     104.198284,       3.987330,     649.558157,    -817.702040,     103.955731,     103.955731,       4.000699,     103.945442,       4.014923,       0.599978,      -0.738333
324,   0.707000,     104.209259,       3.973437,     666.762181,    -849.604737,     103.966303,     103.966303,       3.987330,     103.954703,       4.002121,       0.555549,      -0.768115
325,   0.708000,     104.220510,       3.959006,     683.802757,    -882.348865,     103.977166,     103.977166,       3.973437,     103.965141,       3.988810,       0.626597,      -0.798697
326,   0.709000,     104.232050,       3.944021,     700.646192,    -915.950406,     103.988305,     103.988305,       3.959006,     103.975959,       3.974975,       0.649091,      -0.830095
327,   0.710000,     104.243867,       3.928469,     717.257392,    -950.425342,     103.999726,     103.999726,       3.944021,     103.987068,       3.960603,       0.666599,      -0.862325
328,   0.711000,     104.255952,       3.912335,     733.599756,    -985.789485,     104.011424,     104.011424,       3.928469,     103.998460,       3.945679,       0.683448,      -0.895402
329,   0.712000,     104.268312,       3.895605,     749.635119,   -1022.058427,     104.023397,     104.023397,       3.912335,     104.010127,       3.930190,       0.700039,      -0.929343
330,   0.713000,     104.280941,       3.878262,     765.323639,   -1059.247814,     104.035631,     104.035631,       3.895605,     104.022071,       3.914121,       0.716382,      -0.964164
331,   0.714000,     104.293823,       3.860291,     780.623965,   -1097.372845,     104.048133,     104.048133,       3.878262,     104.034275,       3.897456,       0.732444,      -0.999880
332,   0.715000,     104.306959,       3.841677,     795.493070,   -1136.448272,     104.060888,     104.060888,       3.860291,     104.046747,       3.880181,       0.748186,      -1.036506
333,   0.716000,     104.320340,       3.822404,     809.886027,   -1176.488623,     104.073890,     104.073890,       3.841677,     104.059473,       3.862280,       0.763569,      -1.074059
334,   0.717000,     104.333952,       3.802455,     823.756233,   -1217.507981,     104.087137,     104.087137,       3.822404,     104.072452,       3.843738,       0.778551,      -1.112554
335,   0.718000,     104.347795,       3.781815,     837.055352,   -1259.519532,     104.100615,     104.100615,       3.802455,     104.085669,       3.824537,       0.793088,      -1.152004
336,   0.719000,     104.361854,       3.760466,     849.733092,   -1302.536242,     104.114316,     104.114316,       3.781815,     104.099117,       3.804664,       0.807137,      -1.192425
337,   0.720000,     104.376115,       3.738391,     861.737207,   -1346.569955,     104.128234,     104.128234,       3.760466,     104.112796,       3.784100,       0.820650,      -1.233830
338,   0.721000,     104.390569,       3.715575,     873.013660,   -1391.631737,     104.142353,     104.142353,       3.738391,     104.126692,       3.762829,       0.833577,      -1.276232
339,   0.722000,     104.405209,       3.691998,     883.506183,   -1437.731870,     104.156666,     104.156666,       3.715575,     104.140788,       3.740835,       0.845870,      -1.319644
340,   0.723000,     104.420014,       3.667644,     893.156771,   -1484.879404,     104.171157,     104.171157,       3.691998,     104.155079,       3.718101,       0.857475,      -1.364078
341,   0.724000,     104.434974,       3.642496,     901.905131,   -1533.082165,     104.185820,     104.185820,       3.667644,     104.169548,       3.694608,       0.868337,      -1.409543
342,   0.725000,     104.450077,       3.616536,     909.689069,   -1582.346633,     104.200624,     104.200624,       3.642496,     104.184188,       3.670341,       0.878402,      -1.456051
343,   0.726000,     104.465291,       3.589745,     916.444045,   -1632.678062,     104.215577,     104.215577,       3.616536,     104.198985,       3.645281,       0.887610,      -1.503608
344,   0.727000,     104.480617,       3.562107,     922.103617,   -1684.079804,     104.230642,     104.230642,       3.589745,     104.213916,       3.619410,       0.895900,      -1.552224
345,   0.728000,     104.496025,       3.533603,     926.598944,   -1736.553870,     104.245812,     104.245812,       3.562107,     104.228966,       3.592712,       0.903211,      -1.601903
346,   0.729000,     104.511499,       3.504216,     929.825250,   -1790.034547,     104.261063,     104.261063,       3.533603,     104.244128,       3.565168,       0.909478,      -1.652651
347,   0.730000,     104.527012,       3.473935,     931.322817,   -1843.736842,     104.276381,     104.276381,       3.504216,     104.259372,       3.536760,       0.914634,      -1.704470
348,   0.731000,     104.542531,       3.442758,     930.946805,   -1897.408515,     104.291737,     104.291737,       3.473935,     104.274683,       3.507471,       0.918606,      -1.757354
349,   0.732000,     104.558028,       3.410688,     928.673688,   -1951.018050,     104.307108,     104.307108,       3.442758,     104.290031,       3.477288,       0.921140,      -1.810934
350,   0.733000,     104.573473,       3.377725,     924.481340,   -2004.531473,     104.322448,     104.322448,       3.410688,     104.305401,       3.446212,       0.921895,      -1.864612
351,   0.734000,     104.588836,       3.343871,     918.349363,   -2057.913020,     104.337744,     104.337744,       3.377725,     104.320742,       3.414240,       0.920792,      -1.918259
352,   0.735000,     104.604073,       3.309129,     910.258871,   -2111.124694,     104.352944,     104.352944,       3.343871,     104.336038,       3.381377,       0.917803,      -1.971832
353,   0.736000,     104.619168,       3.273502,     900.192820,   -2164.126262,     104.368038,     104.368038,       3.309129,     104.351260,       3.347622,       0.912906,      -2.025295
354,   0.737000,     104.634069,       3.236993,     888.135955,   -2216.875702,     104.382977,     104.382977,       3.273502,     104.366355,       3.312978,       0.906082,      -2.078611
355,   0.738000,     104.648761,       3.199607,     874.074753,   -2269.328535,     104.397729,     104.397729,       3.236993,     104.381315,       3.277449,       0.897312,      -2.131741
356,   0.739000,     104.663193,       3.161350,     857.997872,   -2321.439162,     104.412273,     104.412273,       3.199607,     104.396090,       3.241038,       0.886580,      -2.184645
357,   0.740000,     104.677349,       3.122228,     839.895755,   -2373.159751,     104.426563,     104.426563,       3.161350,     104.410656,       3.203750,       0.873872,      -2.237280
358,   0.741000,     104.691185,       3.082247,     819.761083,   -2424.440905,     104.440577,     104.440577,       3.122228,     104.424976,       3.165590,       0.859176,      -2.289601
359,   0.742000,     104.704663,       3.041416,     797.588490,   -2475.231439,     104.454271,     104.454271,       3.082247,     104.439013,       3.126564,       0.842480,      -2.341561
360,   0.743000,     104.717754,       2.999743,     773.375072,   -2525.478825,     104.467615,     104.467615,       3.041416,     104.452744,       3.086679,       0.823776,      -2.393111
361,   0.744000,     104.730427,       2.957237,     747.119989,   -2575.128973,     104.480579,     104.480579,       2.999743,     104.466125,       3.045943,       0.803058,      -2.444202
362,   0.745000,     104.742646,       2.913909,     718.824863,   -2624.126896,     104.493126,     104.493126,       2.957237,     104.479134,       3.004363,       0.780322,      -2.494782
363,   0.746000,     104.754381,       2.869770,     688.493662,   -2672.415823,     104.505226,     104.505226,       2.913909,     104.491726,       2.961949,       0.755564,      -2.544799
364,   0.747000,     104.765587,       2.824833,     656.132810,   -2719.938308,     104.516834,     104.516834,       2.869770,     104.503870,       2.918713,       0.728786,      -2.594196
365,   0.748000,     104.776241,       2.779110,     621.751193,   -2766.635343,     104.527935,     104.527935,       2.824833,     104.515538,       2.874664,       0.699990,      -2.642919
366,   0.749000,     104.786299,       2.732616,     585.360322,   -2812.447920,     104.538478,     104.538478,       2.779110,     104.526691,       2.829816,       0.669180,      -2.690911
367,   0.750000,     104.795739,       2.685367,     546.974335,   -2857.315242,     104.548439,     104.548439,       2.732616,     104.537301,       2.784180,       0.636365,      -2.738113
