name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.v[X],axes.mach.l.v[Y],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.v[X],axes.mach.f.v[Y]
units,sec,mm,mm,mm/min,mm/min,mm,mm,mm/min,mm/min
409,   0.745000,   -1077.599406,   -1261.147261,    6892.286986,   -3502.914235,   -1082.327485,   -1261.503816,       0.000000,       0.000000
410,   0.746000,   -1077.485561,   -1261.206985,    6765.966117,   -3660.525084,   -1082.222342,   -1261.437893,       0.000000,       0.000000
411,   0.747000,   -1077.373862,   -1261.269212,    6634.374708,   -3811.790496,   -1082.115293,   -1261.374950,       0.000000,       0.000000
412,   0.748000,   -1077.264428,   -1261.333942,    6497.838199,   -3956.459910,   -1082.006454,   -1261.315227,       0.000000,       0.000000
413,   0.749000,   -1077.157378,   -1261.401057,    6356.691420,   -4094.301760,   -1081.895351,   -1261.258483,       0.000000,       0.000000
414,   0.750000,   -1077.052593,   -1261.470437,    6211.278588,   -4225.101918,   -1081.782818,   -1261.205077,       0.000000,       0.000000
415,   0.751000,   -1076.950312,   -1261.541843,    6061.950624,   -4348.665923,   -1081.668854,   -1261.154532,       0.000000,       0.000000
416,   0.752000,   -1076.850533,   -1261.615276,    5909.066051,   -4464.818090,   -1081.553221,   -1261.107564,       0.000000,       0.000000
417,   0.753000,   -1076.753378,   -1261.690617,    5752.987415,   -4573.402405,   -1081.435919,   -1261.063576,       0.000000,       0.000000
418,   0.754000,   -1076.658845,   -1261.767745,    5594.081730,   -4674.281627,   -1081.317186,   -1261.023283,       0.000000,       0.000000
419,   0.755000,   -1076.566935,   -1261.846423,    5432.719141,   -4767.339081,   -1081.197381,   -1260.985970,       0.000000,       0.000000
420,   0.756000,   -1076.477766,   -1261.926532,    5269.269794,   -4852.475524,   -1081.076145,   -1260.951996,       0.000000,       0.000000
421,   0.757000,   -1076.391220,   -1262.008071,    5104.104728,   -4929.612726,   -1080.953717,   -1260.921597,       0.000000,       0.000000
422,   0.758000,   -1076.307535,   -1262.090921,    4937.593639,   -4998.690784,   -1080.830455,   -1260.894537,       0.000000,       0.000000
423,   0.759000,   -1076.226711,   -1262.174726,    4770.103544,   -5059.667677,   -1080.706716,   -1260.870695,       0.000000,       0.000000
424,   0.760000,   -1076.148629,   -1262.259483,    4601.999223,   -5112.520158,   -1080.582023,   -1260.850310,       0.000000,       0.000000
425,   0.761000,   -1076.073289,   -1262.345076,    4433.639199,   -5157.242417,   -1080.456614,   -1260.833740,       0.000000,       0.000000
426,   0.762000,   -1076.000810,   -1262.431383,    4265.377074,   -5193.846077,   -1080.330729,   -1260.819674,       0.000000,       0.000000
427,   0.763000,   -1075.931072,   -1262.518167,    4097.558856,   -5222.359300,   -1080.204606,   -1260.810494,       0.000000,       0.000000
428,   0.764000,   -1075.864196,   -1262.605429,    3930.523396,   -5242.825896,   -1080.077887,   -1260.804176,       0.000000,       0.000000
429,   0.765000,   -1075.800061,   -1262.692809,    3764.600158,   -5255.305320,   -1079.951167,   -1260.802507,       0.000000,       0.000000
430,   0.766000,   -1075.738668,   -1262.780547,    3600.109220,   -5259.870887,   -1079.824448,   -1260.802627,       0.000000,       0.000000
431,   0.767000,   -1075.680017,   -1262.868166,    3437.359706,   -5256.609768,   -1079.697728,   -1260.806680,       0.000000,       0.000000
432,   0.768000,   -1075.624108,   -1262.955666,    3276.648894,   -5245.622993,   -1079.571009,   -1260.812759,       0.000000,       0.000000
433,   0.769000,   -1075.570822,   -1263.042927,    3118.262440,   -5227.021873,   -1079.444647,   -1260.823131,       0.000000,       0.000000
434,   0.770000,   -1075.520158,   -1263.129830,    2962.472141,   -5200.929344,   -1079.318881,   -1260.836005,       0.000000,       0.000000
435,   0.771000,   -1075.472116,   -1263.216257,    2809.536606,   -5167.479068,   -1079.193354,   -1260.852456,       0.000000,       0.000000
436,   0.772000,   -1075.426459,   -1263.302088,    2659.700140,   -5126.813203,   -1079.068780,   -1260.872602,       0.000000,       0.000000
437,   0.773000,   -1075.383425,   -1263.387084,    2513.191625,   -5079.081953,   -1078.944564,   -1260.894656,       0.000000,       0.000000
438,   0.774000,   -1075.342655,   -1263.471365,    2370.225415,   -5024.443567,   -1078.821182,   -1260.921836,       0.000000,       0.000000
439,   0.775000,   -1075.304389,   -1263.554573,    2230.999097,   -4963.061661,   -1078.698754,   -1260.950089,       0.000000,       0.000000
440,   0.776000,   -1075.268269,   -1263.636708,    2095.694840,   -4895.105213,   -1078.577280,   -1260.982990,       0.000000,       0.000000
441,   0.777000,   -1075.234532,   -1263.717771,    1964.477822,   -4820.747674,   -1078.456759,   -1261.018276,       0.000000,       0.000000
442,   0.778000,   -1075.202823,   -1263.797402,    1837.496012,   -4740.166068,   -1078.337550,   -1261.056066,       0.000000,       0.000000
443,   0.779000,   -1075.173259,   -1263.875723,    1714.881063,   -4653.538764,   -1078.219533,   -1261.098146,       0.000000,       0.000000
444,   0.780000,   -1075.145602,   -1263.952494,    1596.746854,   -4561.046809,   -1078.103065,   -1261.140823,       0.000000,       0.000000
445,   0.781000,   -1075.119972,   -1264.027715,    1483.189836,   -4462.870359,   -1077.988148,   -1261.188626,       0.000000,       0.000000
446,   0.782000,   -1075.096130,   -1264.101267,    1374.288909,   -4359.190464,   -1077.874899,   -1261.236668,       0.000000,       0.000000
447,   0.783000,   -1075.074077,   -1264.173031,    1270.105205,   -4250.186384,   -1077.763557,   -1261.289239,       0.000000,       0.000000
448,   0.784000,   -1075.053811,   -1264.242887,    1170.682423,   -4136.035144,   -1077.653766,   -1261.342883,       0.000000,       0.000000
449,   0.785000,   -1075.035095,   -1264.310837,    1076.046154,   -4016.911536,   -1077.546000,   -1261.399388,       0.000000,       0.000000
450,   0.786000,   -1075.017929,   -1264.376760,     986.204445,   -3892.985433,   -1077.440143,   -1261.458755,       0.000000,       0.000000
451,   0.787000,   -1075.002193,   -1264.440536,     901.618414,   -3766.423613,   -1077.336550,   -1261.518955,       0.000000,       0.000000
452,   0.788000,   -1074.987769,   -1264.502287,     822.822377,   -3640.448973,   -1077.234745,   -1261.582971,       0.000000,       0.000000
453,   0.789000,   -1074.974656,   -1264.561892,     749.541912,   -3515.297994,   -1077.134848,   -1261.647105,       0.000000,       0.000000
454,   0.790000,   -1074.962854,   -1264.619470,     681.500081,   -3391.157314,   -1077.037215,   -1261.714697,       0.000000,       0.000000
455,   0.791000,   -1074.952006,   -1264.674902,     618.426371,   -3268.198147,   -1076.942086,   -1261.782765,       0.000000,       0.000000
456,   0.792000,   -1074.942112,   -1264.728427,     560.056809,   -3146.575615,   -1076.848984,   -1261.853337,       0.000000,       0.000000
457,   0.793000,   -1074.933290,   -1264.779806,     506.134406,   -3026.430979,   -1076.757789,   -1261.925101,       0.000000,       0.000000
458,   0.794000,   -1074.925303,   -1264.829278,     456.409687,   -2907.892093,   -1076.669455,   -1261.997819,       0.000000,       0.000000
459,   0.795000,   -1074.918032,   -1264.876842,     410.640724,   -2791.074291,   -1076.583624,   -1262.072682,       0.000000,       0.000000
460,   0.796000,   -1074.911594,   -1264.922380,     368.593493,   -2676.082179,   -1076.500058,   -1262.147784,       0.000000,       0.000000
461,   0.797000,   -1074.905753,   -1264.966011,     330.042019,   -2563.009188,   -1076.418757,   -1262.224793,       0.000000,       0.000000
462,   0.798000,   -1074.900508,   -1265.007854,     294.768484,   -2451.939583,   -1076.340079,   -1262.302160,       0.000000,       0.000000
463,   0.799000,   -1074.895859,   -1265.047789,     262.563257,   -2342.948467,   -1076.264024,   -1262.380481,       0.000000,       0.000000
464,   0.800000,   -1074.891806,   -1265.085936,     233.225045,   -2236.103565,   -1076.190233,   -1262.459636,       0.000000,       0.000000
465,   0.801000,   -1074.888110,   -1265.122294,     206.560758,   -2131.464332,   -1076.119065,   -1262.539148,       0.000000,       0.000000
466,   0.802000,   -1074.884892,   -1265.156984,     182.385603,   -2029.083967,   -1076.050520,   -1262.619257,       0.000000,       0.000000
467,   0.803000,   -1074.882030,   -1265.190005,     160.522945,   -1929.009408,   -1075.984001,   -1262.699604,       0.000000,       0.000000
468,   0.804000,   -1074.879527,   -1265.221238,     140.804294,   -1831.282228,   -1075.920105,   -1262.780190,       0.000000,       0.000000
469,   0.805000,   -1074.877262,   -1265.251040,     123.069179,   -1735.938974,   -1075.858831,   -1262.861013,       0.000000,       0.000000
470,   0.806000,   -1074.875355,   -1265.279174,     107.165042,   -1643.011272,   -1075.799942,   -1262.941599,       0.000000,       0.000000
471,   0.807000,   -1074.873686,   -1265.305758,      92.947106,   -1552.527174,   -1075.743675,   -1263.022304,       0.000000,       0.000000
472,   0.808000,   -1074.872255,   -1265.330911,      80.278222,   -1464.510933,   -1075.689673,   -1263.102531,       0.000000,       0.000000
473,   0.809000,   -1074.871063,   -1265.354633,      69.028724,   -1378.983445,   -1075.637937,   -1263.182521,       0.000000,       0.000000
474,   0.810000,   -1074.869990,   -1265.376925,      59.076247,   -1295.962818,   -1075.588703,   -1263.261795,       0.000000,       0.000000
475,   0.811000,   -1074.869037,   -1265.397787,      50.305570,   -1215.464585,   -1075.541615,   -1263.340831,       0.000000,       0.000000
476,   0.812000,   -1074.868321,   -1265.417457,      42.608413,   -1137.501933,   -1075.496793,   -1263.419032,       0.000000,       0.000000
477,   0.813000,   -1074.867606,   -1265.435815,      35.883245,   -1062.086150,   -1075.454116,   -1263.496399,       0.000000,       0.000000
478,   0.814000,   -1074.867129,   -1265.452862,      30.035104,    -989.226848,   -1075.413823,   -1263.572812,       0.000000,       0.000000
479,   0.815000,   -1074.866652,   -1265.468717,      24.975372,    -918.931905,   -1075.375319,   -1263.648510,       0.000000,       0.000000
480,   0.816000,   -1074.866295,   -1265.483499,      20.621581,    -851.208027,   -1075.338960,   -1263.722897,       0.000000,       0.000000
481,   0.817000,   -1074.865937,   -1265.497088,      16.897197,    -786.060691,   -1075.304747,   -1263.796329,       0.000000,       0.000000
482,   0.818000,   -1074.865699,   -1265.509725,      13.731414,    -723.494533,   -1075.272083,   -1263.868332,       0.000000,       0.000000
483,   0.819000,   -1074.865460,   -1265.521288,      11.058925,    -663.513243,   -1075.241685,   -1263.939142,       0.000000,       0.000000
484,   0.820000,   -1074.865341,   -1265.531898,       8.819719,    -606.119726,   -1075.212836,   -1264.008880,       0.000000,       0.000000
485,   0.821000,   -1074.865222,   -1265.541434,       6.958850,    -551.316496,   -1075.185776,   -1264.076948,       0.000000,       0.000000
486,   0.822000,   -1074.865103,   -1265.550256,       5.426222,    -499.105453,   -1075.160384,   -1264.143586,       0.000000,       0.000000
487,   0.823000,   -1074.864984,   -1265.558124,       4.176367,    -449.488079,   -1075.136542,   -1264.208794,       0.000000,       0.000000
488,   0.824000,   -1074.864984,   -1265.565276,       3.168219,    -402.465547,   -1075.114131,   -1264.272451,       0.000000,       0.000000
489,   0.825000,   -1074.864864,   -1265.571594,       2.364896,    -358.038750,   -1075.093389,   -1264.334440,       0.000000,       0.000000
490,   0.826000,   -1074.864864,   -1265.577197,       1.733472,    -316.208331,   -1075.073957,   -1264.394760,       0.000000,       0.000000
491,   0.827000,   -1074.864864,   -1265.582085,       1.244753,    -276.974821,   -1075.055957,   -1264.453530,       0.000000,       0.000000
492,   0.828000,   -1074.864864,   -1265.586376,       0.873057,    -240.338556,   -1075.039148,   -1264.510632,       0.000000,       0.000000
493,   0.829000,   -1074.864864,   -1265.590191,       0.595985,    -206.299815,   -1075.023532,   -1264.565825,       0.000000,       0.000000
494,   0.830000,   -1074.864745,   -1265.593290,       0.394197,    -174.858766,   -1075.009108,   -1264.619470,       0.000000,       0.000000
495,   0.831000,   -1074.864745,   -1265.596032,       0.251191,    -146.015519,   -1074.996114,   -1264.671445,       0.000000,       0.000000
496,   0.832000,   -1074.864745,   -1265.598178,       0.153072,    -119.770174,   -1074.983478,   -1264.721632,       0.000000,       0.000000
497,   0.833000,   -1074.864745,   -1265.599966,       0.088332,     -96.122758,   -1074.972391,   -1264.770031,       0.000000,       0.000000
498,   0.834000,   -1074.864745,   -1265.601397,       0.047622,     -75.073319,   -1074.961782,   -1264.816761,       0.000000,       0.000000
499,   0.835000,   -1074.864745,   -1265.602469,       0.023530,     -56.621858,   -1074.952483,   -1264.861703,       0.000000,       0.000000
500,   0.836000,   -1074.864745,   -1265.603304,       0.010354,     -40.768393,   -1074.944139,   -1264.905214,       0.000000,       0.000000
501,   0.837000,   -1074.864745,   -1265.603900,       0.003876,     -27.512925,   -1074.935794,   -1264.946699,       0.000000,       0.000000
502,   0.838000,   -1074.864745,   -1265.604258,       0.001141,     -16.855455,   -1074.928522,   -1264.986515,       0.000000,       0.000000
503,   0.839000,   -1074.864745,   -1265.604496,       0.000226,      -8.795986,   -1074.922323,   -1265.024662,       0.000000,       0.000000
504,   0.840000,   -1074.864745,   -1265.604615,       0.000020,      -3.334517,   -1074.916840,   -1265.061378,       0.000000,       0.000000
505,   0.841000,   -1074.864745,   -1265.604615,       0.000000,      -0.471048,   -1074.911475,   -1265.096307,       0.000000,       0.000000
506,   0.842000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.906826,   -1265.129566,       0.000000,       0.000000
507,   0.843000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.903488,   -1265.161753,       0.000000,       0.000000
508,   0.844000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.901223,   -1265.191913,       0.000000,       0.000000
509,   0.845000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.898958,   -1265.220881,       0.000000,       0.000000
510,   0.846000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.895978,   -1265.248060,       0.000000,       0.000000
511,   0.847000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.892759,   -1265.274286,       0.000000,       0.000000
512,   0.848000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.889660,   -1265.298724,       0.000000,       0.000000
513,   0.849000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.886918,   -1265.322208,       0.000000,       0.000000
514,   0.850000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.884653,   -1265.344024,       0.000000,       0.000000
515,   0.851000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.882865,   -1265.364885,       0.000000,       0.000000
516,   0.852000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.881554,   -1265.384078,       0.000000,       0.000000
517,   0.853000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.880242,   -1265.402794,       0.000000,       0.000000
518,   0.854000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.878931,   -1265.419722,       0.000000,       0.000000
519,   0.855000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.877620,   -1265.435815,       0.000000,       0.000000
520,   0.856000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.876189,   -1265.451074,       0.000000,       0.000000
521,   0.857000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.874997,   -1265.464783,       0.000000,       0.000000
522,   0.858000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.873805,   -1265.477896,       0.000000,       0.000000
523,   0.859000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.872851,   -1265.490055,       0.000000,       0.000000
524,   0.860000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.871898,   -1265.501142,       0.000000,       0.000000
525,   0.861000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.871063,   -1265.511513,       0.000000,       0.000000
526,   0.862000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.870348,   -1265.521049,       0.000000,       0.000000
527,   0.863000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.869633,   -1265.529633,       0.000000,       0.000000
528,   0.864000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.869037,   -1265.537739,       0.000000,       0.000000
529,   0.865000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.868441,   -1265.545130,       0.000000,       0.000000
530,   0.866000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.867964,   -1265.551567,       0.000000,       0.000000
531,   0.867000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.867487,   -1265.557408,       0.000000,       0.000000
532,   0.868000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.867249,   -1265.562773,       0.000000,       0.000000
533,   0.869000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866891,   -1265.567422,       0.000000,       0.000000
534,   0.870000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866772,   -1265.571475,       0.000000,       0.000000
535,   0.871000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866533,   -1265.574217,       0.000000,       0.000000
536,   0.872000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866414,   -1265.577316,       0.000000,       0.000000
537,   0.873000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866176,   -1265.580416,       0.000000,       0.000000
538,   0.874000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.866056,   -1265.583038,       0.000000,       0.000000
539,   0.875000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865937,   -1265.585303,       0.000000,       0.000000
540,   0.876000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865818,   -1265.587449,       0.000000,       0.000000
541,   0.877000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865699,   -1265.589476,       0.000000,       0.000000
542,   0.878000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865699,   -1265.591145,       0.000000,       0.000000
543,   0.879000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865580,   -1265.592694,       0.000000,       0.000000
544,   0.880000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865460,   -1265.594125,       0.000000,       0.000000
545,   0.881000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865460,   -1265.595317,       0.000000,       0.000000
546,   0.882000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865341,   -1265.596509,       0.000000,       0.000000
547,   0.883000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865341,   -1265.597463,       0.000000,       0.000000
548,   0.884000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865341,   -1265.598297,       0.000000,       0.000000
549,   0.885000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865341,   -1265.599132,       0.000000,       0.000000
550,   0.886000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865222,   -1265.599847,       0.000000,       0.000000
551,   0.887000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865222,   -1265.600324,       0.000000,       0.000000
552,   0.888000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865103,   -1265.600920,       0.000000,       0.000000
553,   0.889000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.865103,   -1265.601397,       0.000000,       0.000000
554,   0.890000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864984,   -1265.601754,       0.000000,       0.000000
555,   0.891000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864984,   -1265.602112,       0.000000,       0.000000
556,   0.892000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864984,   -1265.602469,       0.000000,       0.000000
557,   0.893000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.602708,       0.000000,       0.000000
558,   0.894000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.602946,       0.000000,       0.000000
559,   0.895000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603185,       0.000000,       0.000000
560,   0.896000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603304,       0.000000,       0.000000
561,   0.897000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603542,       0.000000,       0.000000
562,   0.898000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603662,       0.000000,       0.000000
563,   0.899000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603781,       0.000000,       0.000000
564,   0.900000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603900,       0.000000,       0.000000
565,   0.901000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.603900,       0.000000,       0.000000
566,   0.902000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604019,       0.000000,       0.000000
567,   0.903000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604138,       0.000000,       0.000000
568,   0.905000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604138,       0.000000,       0.000000
569,   0.906000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604258,       0.000000,       0.000000
570,   0.908000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604258,       0.000000,       0.000000
571,   0.909000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604377,       0.000000,       0.000000
572,   0.910000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604377,       0.000000,       0.000000
573,   0.911000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604496,       0.000000,       0.000000
574,   0.914000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604496,       0.000000,       0.000000
575,   0.915000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604496,       0.000000,       0.000000
576,   0.924000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604496,       0.000000,       0.000000
577,   0.925000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
578,   0.946000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
579,   0.947000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
580,   0.955000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
581,   0.956000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
582,   0.975000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
583,   0.976000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
584,   0.983000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
585,   0.984000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
586,   0.999000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
587,   1.000000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
588,   1.030000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
589,   1.031000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
590,   1.034000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
591,   1.035000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
592,   1.038000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
593,   1.039000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
594,   1.040000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
595,   1.041000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
596,   1.057000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
597,   1.058000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
598,   1.059000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
599,   1.060000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
600,   1.071000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
601,   1.072000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
602,   1.073000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
603,   1.074000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
604,   1.075000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
605,   1.076000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
606,   1.086000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
607,   1.087000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
608,   1.091000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
609,   1.092000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
610,   1.100000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
611,   1.101000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
612,   1.103000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
613,   1.104000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
614,   1.116000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
615,   1.117000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
616,   1.119000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
617,   1.120000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
618,   1.130000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
619,   1.131000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
