name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
594,   0.893000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
595,   0.894000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
596,   0.895000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
597,   0.896000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
598,   0.897000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
599,   0.901000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
600,   0.902000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
601,   0.903000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
602,   0.905000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
603,   0.906000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
604,   0.907000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
605,   0.909000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
606,   0.910000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
607,   0.914000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
608,   0.915000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
609,   0.918000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
610,   0.919000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
611,   0.920000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
612,   0.921000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
613,   0.922000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
614,   0.924000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
615,   0.925000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
616,   0.929000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
617,   0.930000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
618,   0.936000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
619,   0.937000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
620,   0.939000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
621,   0.940000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
622,   0.941000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
623,   0.942000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
624,   0.943000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
625,   0.944000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
626,   0.945000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
627,   0.947000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
628,   0.948000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
629,   0.950000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
630,   0.951000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
631,   0.952000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
632,   0.953000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
633,   0.955000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
634,   0.956000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
635,   0.957000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
636,   0.958000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
637,   0.960000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
638,   0.961000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
639,   0.962000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
640,   0.963000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
641,   0.964000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
642,   0.965000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
643,   0.970000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
644,   0.971000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
645,   0.972000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
646,   0.973000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
647,   0.974000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
648,   0.980000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
649,   0.981000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
650,   0.984000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
651,   0.985000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
652,   0.990000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
653,   0.991000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
654,   0.992000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
655,   0.993000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
656,   0.994000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
657,   0.995000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
658,   0.999000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
659,   1.000000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
660,   1.001000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
661,   1.002000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
662,   1.004000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
663,   1.005000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
664,   1.009000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
665,   1.010000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
666,   1.012000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
667,   1.013000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
668,   1.014000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
669,   1.015000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
670,   1.016000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
671,   1.018000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
672,   1.019000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
673,   1.020000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
674,   1.021000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
675,   1.022000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
676,   1.023000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
677,   1.026000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
678,   1.027000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
679,   1.028000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
680,   1.029000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
681,   1.035000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
682,   1.036000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
683,   1.037000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
684,   1.038000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
685,   1.039000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
686,   1.040000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
687,   1.041000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
688,   1.042000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
689,   1.043000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
690,   1.044000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
691,   1.047000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
692,   1.048000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
693,   1.050000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
694,   1.051000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
695,   1.054000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
696,   1.055000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
697,   1.056000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
698,   1.068000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
699,   1.069000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
700,   1.070000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
701,   1.071000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
702,   1.072000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
703,   1.073000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
704,   1.076000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
705,   1.077000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
706,   1.078000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
707,   1.081000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
708,   1.082000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
709,   1.083000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
710,   1.084000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
711,   1.085000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
712,   1.086000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
713,   1.088000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
714,   1.089000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
715,   1.090000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
716,   1.091000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
717,   1.093000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
718,   1.094000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
719,   1.095000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
720,   1.100000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
721,   1.101000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
722,   1.102000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
723,   1.103000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
724,   1.105000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
725,   1.106000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
726,   1.107000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
727,   1.108000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
728,   1.109000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
729,   1.110000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
730,   1.111000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
731,   1.112000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
732,   1.113000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
733,   1.114000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
734,   1.115000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
735,   1.116000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
736,   1.117000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
737,   1.118000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
738,   1.119000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
739,   1.120000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
740,   1.121000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
741,   1.124000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
742,   1.125000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
743,   1.126000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
744,   1.128000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
745,   1.129000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
746,   1.130000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
747,   1.131000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
748,   1.132000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
749,   1.133000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
750,   1.134000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
751,   1.135000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
752,   1.140000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
753,   1.141000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
754,   1.142000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
755,   1.155000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
756,   1.156000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
757,   1.157000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
758,   1.160000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
759,   1.161000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
760,   1.162000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
761,   1.163000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
762,   1.164000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
763,   1.165000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
764,   1.166000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
765,   1.167000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
766,   1.177000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
767,   1.178000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
768,   1.179000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
769,   1.180000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
770,   1.181000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
771,   1.182000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
772,   1.183000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
773,   1.184000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
774,   1.185000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
775,   1.186000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
776,   1.190000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
777,   1.191000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
778,   1.194000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
779,   1.195000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
780,   1.197000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
781,   1.198000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
782,   1.199000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
783,   1.205000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
784,   1.206000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
785,   1.207000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
786,   1.208000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
787,   1.209000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
788,   1.210000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
789,   1.216000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
790,   1.217000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
791,   1.218000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
792,   1.223000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
793,   1.224000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
794,   1.225000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
795,   1.226000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
796,   1.227000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
797,   1.228000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
798,   1.229000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
799,   1.230000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
800,   1.238000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
801,   1.239000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
802,   1.240000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
803,   1.241000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
804,   1.242000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
805,   1.244000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
806,   1.245000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
807,   1.246000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
808,   1.247000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
809,   1.248000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
810,   1.249000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
811,   1.250000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
812,   1.251000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
813,   1.252000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
814,   1.256000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
815,   1.257000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
816,   1.259000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
817,   1.260000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
818,   1.261000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
819,   1.262000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
820,   1.263000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
821,   1.264000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
822,   1.265000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
823,   1.267000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
824,   1.268000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
825,   1.269000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
826,   1.270000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
827,   1.271000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
828,   1.272000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
829,   1.273000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
830,   1.274000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
831,   1.275000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
832,   1.276000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
833,   1.277000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
834,   1.278000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
835,   1.279000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
836,   1.280000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
837,   1.281000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
838,   1.282000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
839,   1.283000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
840,   1.284000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
841,   1.285000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
842,   1.286000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
843,   1.287000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
844,   1.290000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
845,   1.291000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
846,   1.292000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
847,   1.293000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
848,   1.294000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
849,   1.298000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
850,   1.299000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
851,   1.300000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
852,   1.302000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
853,   1.303000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
854,   1.304000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
855,   1.305000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
856,   1.306000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
857,   1.307000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
858,   1.308000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
859,   1.309000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
860,   1.310000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
861,   1.311000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
862,   1.313000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
863,   1.314000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
864,   1.315000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
865,   1.325000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
866,   1.326000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
867,   1.328000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
868,   1.329000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
869,   1.331000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
870,   1.332000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
871,   1.333000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
872,   1.335000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
873,   1.336000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
874,   1.337000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
875,   1.338000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
876,   1.339000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
877,   1.340000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
878,   1.342000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
879,   1.343000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
880,   1.344000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
881,   1.345000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
882,   1.346000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
883,   1.347000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
884,   1.348000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
885,   1.350000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
886,   1.351000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
887,   1.352000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
888,   1.353000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
889,   1.354000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
890,   1.355000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
891,   1.356000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
892,   1.357000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
893,   1.358000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
894,   1.359000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
895,   1.360000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
